train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time,id,source_month,train_cat,hour_dec,day_of_month,days_until_xmas,is_delayed,delay_pos_min,log_delay_pos,date,hour,minute,weekday,is_weekend,minutes_since_midnight,hour_sin,hour_cos,has_arrival_times,has_departure_times,event_type,arrival_delay_calc_min,departure_delay_calc_min,delay_matches_arrival_calc
RB RB53,Dortmund Hbf,1,2025-12-29 20:07:00,False,RB,2.732518703055574e+18,5,2025-12-29 20:06:00,2025-12-29 20:07:00,,,2732518703055574126-2512291947-5,2025-12,Regional,20.116666666666667,29,-5,True,1,0.0,2025-12-29,20,7,0,False,1207,-0.8503522249955628,0.5262139236518695,True,False,arrival_only,1.0,,True
RB RB51,Dortmund Hbf,2,2025-12-29 20:08:00,False,RB,,20,2025-12-29 20:06:00,2025-12-29 20:08:00,,,-7751023330920970385-2512291803-20,2025-12,Regional,20.133333333333333,29,-5,True,2,0.6931471805599453,2025-12-29,20,8,0,False,1208,-0.8480480961564262,0.5299192642332047,True,False,arrival_only,2.0,,True
S S5,Witten Hbf,9,2025-12-29 20:09:00,False,S,,1,,,2025-12-29 20:00:00,2025-12-29 20:09:00,-4126473793448219495-2512292000-1,2025-12,S-Bahn,20.15,29,-5,True,9,2.1972245773362196,2025-12-29,20,9,0,False,1209,-0.8457278217039735,0.533614515915611,False,True,departure_only,,9.0,
S S1,Dortmund Hbf,6,2025-12-29 20:13:00,False,S,,39,2025-12-29 20:07:00,2025-12-29 20:13:00,,,-2669855640721943736-2512291813-39,2025-12,S-Bahn,20.216666666666665,29,-5,True,6,1.791759469228055,2025-12-29,20,13,0,False,1213,-0.8362861558477599,0.5482932295199132,True,False,arrival_only,6.0,,True
ICE 544,Köln Hbf,0,2025-12-29 20:14:00,False,ICE,8.210477890964981e+18,8,2025-12-29 20:11:00,2025-12-29 20:14:00,2025-12-29 20:14:00,2025-12-29 20:14:00,8210477890964980741-2512291632-8,2025-12,HighSpeed,20.23333333333333,29,-5,False,0,,2025-12-29,20,14,0,False,1214,-0.8338858220671683,0.551936985312058,True,True,both,3.0,0.0,False
S S2,Dortmund Hbf,6,2025-12-29 20:19:00,True,S,7.566730591368237e+18,11,2025-12-29 20:13:00,2025-12-29 20:19:00,,,7566730591368236692-2512291933-11,2025-12,S-Bahn,20.316666666666663,29,-5,True,6,1.791759469228055,2025-12-29,20,19,0,False,1219,-0.821646937942164,0.5699967625963025,True,False,arrival_only,6.0,,True
ERB RE3,Düsseldorf Hbf,17,2025-12-29 20:20:00,False,ERB,4.765210785592782e+18,7,2025-12-29 19:58:00,2025-12-29 20:19:00,2025-12-29 20:03:00,2025-12-29 20:20:00,4765210785592781620-2512291930-7,2025-12,Regional,20.33333333333333,29,-5,True,17,2.833213344056216,2025-12-29,20,20,0,False,1220,-0.8191520442889918,0.573576436351046,True,True,both,21.0,17.0,False
S S2,Essen Hbf,3,2025-12-29 20:21:00,False,S,3.5689073346472084e+18,1,,,2025-12-29 20:18:00,2025-12-29 20:21:00,3568907334647208213-2512292018-1,2025-12,S-Bahn,20.35,29,-5,True,3,1.0986122886681098,2025-12-29,20,21,0,False,1221,-0.8166415551616786,0.5771451900372342,False,True,departure_only,,3.0,
ICE 516,Hamburg-Altona,56,2025-12-29 20:21:00,False,ICE,6.954924236955692e+18,10,2025-12-29 19:18:00,2025-12-29 20:18:00,2025-12-29 19:25:00,2025-12-29 20:21:00,6954924236955692259-2512291328-10,2025-12,HighSpeed,20.35,29,-5,True,56,4.02535169073515,2025-12-29,20,21,0,False,1221,-0.8166415551616786,0.5771451900372342,True,True,both,60.0,56.0,False
RB RB43,Dortmund Hbf,2,2025-12-29 20:23:00,False,RB,,17,2025-12-29 20:21:00,2025-12-29 20:23:00,,,-3550918628609812807-2512291907-17,2025-12,Regional,20.383333333333333,29,-5,True,2,0.6931471805599453,2025-12-29,20,23,0,False,1223,-0.8115739819650123,0.5842496656374345,True,False,arrival_only,2.0,,True
S S1,Solingen Hbf,0,2025-12-29 20:23:00,False,S,,1,,,2025-12-29 20:23:00,2025-12-29 20:23:00,-5930456924783341444-2512292023-1,2025-12,S-Bahn,20.383333333333333,29,-5,False,0,,2025-12-29,20,23,0,False,1223,-0.8115739819650123,0.5842496656374345,False,True,departure_only,,0.0,
RB RB53,Iserlohn,0,2025-12-29 20:23:00,False,RB,,1,,,2025-12-29 20:23:00,2025-12-29 20:23:00,-7712038507502696723-2512292023-1,2025-12,Regional,20.383333333333333,29,-5,False,0,,2025-12-29,20,23,0,False,1223,-0.8115739819650123,0.5842496656374345,False,True,departure_only,,0.0,
S S5,Dortmund Hbf,5,2025-12-29 20:27:00,False,S,,8,2025-12-29 20:22:00,2025-12-29 20:27:00,,,-7597581855357434688-2512291951-8,2025-12,S-Bahn,20.45,29,-5,True,5,1.6094379124341003,2025-12-29,20,27,0,False,1227,-0.8012538126910608,0.598324600570659,True,False,arrival_only,5.0,,True
IC 2041,Hannover Hbf,1,2025-12-29 20:29:00,False,IC,4.993697212854129e+18,1,,,2025-12-29 20:28:00,2025-12-29 20:29:00,4993697212854128733-2512292028-1,2025-12,HighSpeed,20.48333333333333,29,-5,True,1,0.0,2025-12-29,20,29,0,False,1229,-0.7960020025346219,0.6052939880428946,False,True,departure_only,,1.0,
RE RE57,Dortmund Hbf,12,2025-12-29 20:29:00,False,RE,1.1872978190944612e+18,12,2025-12-29 20:17:00,2025-12-29 20:29:00,,,1187297819094461103-2512291831-12,2025-12,Regional,20.48333333333333,29,-5,True,12,2.4849066497880004,2025-12-29,20,29,0,False,1229,-0.7960020025346219,0.6052939880428946,True,False,arrival_only,12.0,,True
RE RE57,Dortmund Hbf,12,2025-12-29 20:29:00,False,RE,6.28078426582171e+18,18,2025-12-29 20:17:00,2025-12-29 20:29:00,,,6280784265821709994-2512291752-18,2025-12,Regional,20.48333333333333,29,-5,True,12,2.4849066497880004,2025-12-29,20,29,0,False,1229,-0.7960020025346219,0.6052939880428946,True,False,arrival_only,12.0,,True
ICE 622,Dortmund Hbf,3,2025-12-29 20:30:00,False,ICE,,12,2025-12-29 20:27:00,2025-12-29 20:30:00,,,-2142784246140329213-2512291452-12,2025-12,HighSpeed,20.5,29,-5,True,3,1.0986122886681098,2025-12-29,20,30,0,False,1230,-0.7933533402912357,0.6087614290087199,True,False,arrival_only,3.0,,True
S S5,Hagen Hbf,1,2025-12-29 20:31:00,False,S,,1,,,2025-12-29 20:30:00,2025-12-29 20:31:00,-3390275805963925694-2512292030-1,2025-12,S-Bahn,20.516666666666666,29,-5,True,1,0.0,2025-12-29,20,31,0,False,1231,-0.7906895737438435,0.612217280034449,False,True,departure_only,,1.0,
ERB RB50,Dortmund Hbf,5,2025-12-29 20:31:00,False,ERB,8.914581816215291e+18,11,2025-12-29 20:26:00,2025-12-29 20:31:00,,,8914581816215290990-2512291934-11,2025-12,Regional,20.516666666666666,29,-5,True,5,1.6094379124341003,2025-12-29,20,31,0,False,1231,-0.7906895737438435,0.612217280034449,True,False,arrival_only,5.0,,True
RB RB52,Dortmund Hbf,9,2025-12-29 20:32:00,False,RB,3.3961501475235526e+17,15,2025-12-29 20:23:00,2025-12-29 20:32:00,,,339615014752355294-2512291903-15,2025-12,Regional,20.53333333333333,29,-5,True,9,2.1972245773362196,2025-12-29,20,32,0,False,1232,-0.7880107536067218,0.6156614753256585,True,False,arrival_only,9.0,,True
RB RB43,Dorsten,1,2025-12-29 20:35:00,False,RB,,1,,,2025-12-29 20:34:00,2025-12-29 20:35:00,-4611054410925542081-2512292034-1,2025-12,Regional,20.58333333333333,29,-5,True,1,0.0,2025-12-29,20,35,0,False,1235,-0.7798844830928816,0.6259234721840593,False,True,departure_only,,1.0,
ICE 104,Hamburg-Altona,10,2025-12-29 20:35:00,False,ICE,,17,2025-12-29 20:21:00,2025-12-29 20:33:00,2025-12-29 20:25:00,2025-12-29 20:35:00,-4758242349678413284-2512291238-17,2025-12,HighSpeed,20.58333333333333,29,-5,True,10,2.302585092994046,2025-12-29,20,35,0,False,1235,-0.7798844830928816,0.6259234721840593,True,True,both,12.0,10.0,True
S S1,Dortmund Hbf,0,2025-12-29 20:37:00,False,S,,39,2025-12-29 20:37:00,2025-12-29 20:37:00,,,-2712910181508279228-2512291833-39,2025-12,S-Bahn,20.616666666666667,29,-5,False,0,,2025-12-29,20,37,0,False,1237,-0.7743926440821858,0.6327053285625159,True,False,arrival_only,0.0,,True
RB RB53,Dortmund Hbf,1,2025-12-29 20:37:00,False,RB,,10,2025-12-29 20:36:00,2025-12-29 20:37:00,,,-7338255356395516781-2512291950-10,2025-12,Regional,20.616666666666667,29,-5,True,1,0.0,2025-12-29,20,37,0,False,1237,-0.7743926440821858,0.6327053285625159,True,False,arrival_only,1.0,,True
ICE 617,Stuttgart Hbf,1,2025-12-29 20:37:00,False,ICE,6.194893901306647e+18,8,2025-12-29 20:32:00,2025-12-29 20:34:00,2025-12-29 20:36:00,2025-12-29 20:37:00,6194893901306646476-2512291726-8,2025-12,HighSpeed,20.616666666666667,29,-5,True,1,0.0,2025-12-29,20,37,0,False,1237,-0.7743926440821858,0.6327053285625159,True,True,both,2.0,1.0,True
ERB RB50,Münster(Westf)Hbf,3,2025-12-29 20:38:00,False,ERB,,1,,,2025-12-29 20:35:00,2025-12-29 20:38:00,-4654075076458627821-2512292035-1,2025-12,Regional,20.633333333333333,29,-5,True,3,1.0986122886681098,2025-12-29,20,38,0,False,1238,-0.7716245833877202,0.6360782202777636,False,True,departure_only,,3.0,
RB RB52,Lüdenscheid,2,2025-12-29 20:39:00,False,RB,,1,,,2025-12-29 20:37:00,2025-12-29 20:39:00,-1350864422521760315-2512292037-1,2025-12,Regional,20.65,29,-5,True,2,0.6931471805599453,2025-12-29,20,39,0,False,1239,-0.76884183207346,0.6394390019805842,False,True,departure_only,,2.0,
RE RE57,Bestwig,0,2025-12-29 20:41:00,False,RE,5.057761212125952e+18,1,,,2025-12-29 20:41:00,2025-12-29 20:41:00,5057761212125952452-2512292041-1,2025-12,Regional,20.683333333333334,29,-5,False,0,,2025-12-29,20,41,0,False,1241,-0.7632324697825286,0.6461239796429642,False,True,departure_only,,0.0,
RB RB32,Dortmund Hbf,15,2025-12-29 20:41:00,False,RB,,12,2025-12-29 20:26:00,2025-12-29 20:41:00,,,-8395225554000413805-2512291934-12,2025-12,Regional,20.683333333333334,29,-5,True,15,2.70805020110221,2025-12-29,20,41,0,False,1241,-0.7632324697825286,0.6461239796429642,True,False,arrival_only,15.0,,True
S S2,Dortmund Hbf,0,2025-12-29 20:43:00,False,S,,14,2025-12-29 20:43:00,2025-12-29 20:43:00,,,-5939349292500084716-2512291953-14,2025-12,S-Bahn,20.716666666666665,29,-5,False,0,,2025-12-29,20,43,0,False,1243,-0.7575649843840502,0.6527597524627218,True,False,arrival_only,0.0,,True
RB RB32,Duisburg Hbf,14,2025-12-29 20:47:00,False,RB,,1,,,2025-12-29 20:33:00,2025-12-29 20:47:00,-4643636109608270559-2512292033-1,2025-12,Regional,20.78333333333333,29,-5,True,14,2.6390573296152584,2025-12-29,20,47,0,False,1247,-0.7460573750616991,0.6658816660008348,False,True,departure_only,,14.0,
S S2,Recklinghausen Hbf,1,2025-12-29 20:49:00,False,S,2.562292363912827e+18,1,,,2025-12-29 20:48:00,2025-12-29 20:49:00,2562292363912826711-2512292048-1,2025-12,S-Bahn,20.816666666666663,29,-5,True,1,0.0,2025-12-29,20,49,0,False,1249,-0.7402181274868326,0.6723668074346675,False,True,departure_only,,1.0,
ICE 1542,Köln Hbf,0,2025-12-29 20:50:00,False,ICE,6.609426143413675e+18,7,2025-12-29 20:48:00,2025-12-29 20:50:00,2025-12-29 20:50:00,2025-12-29 20:50:00,6609426143413674619-2512291713-7,2025-12,HighSpeed,20.83333333333333,29,-5,False,0,,2025-12-29,20,50,0,False,1250,-0.7372773368101242,0.6755902076156601,True,True,both,2.0,0.0,True
ICE 947,Berlin Ostbahnhof,4,2025-12-29 20:51:00,False,ICE,3.778695356863399e+18,6,2025-12-29 20:44:00,2025-12-29 20:46:00,2025-12-29 20:47:00,2025-12-29 20:51:00,3778695356863398992-2512291949-6,2025-12,HighSpeed,20.85,29,-5,True,4,1.3862943611198906,2025-12-29,20,51,0,False,1251,-0.7343225094356852,0.6788007455329421,True,True,both,2.0,4.0,True
S S1,Solingen Hbf,0,2025-12-29 20:53:00,False,S,,1,,,2025-12-29 20:53:00,2025-12-29 20:53:00,-4130516540586102412-2512292053-1,2025-12,S-Bahn,20.883333333333333,29,-5,False,0,,2025-12-29,20,53,0,False,1253,-0.7283709698824009,0.6851829903263584,False,True,departure_only,,0.0,
RB RB51,Enschede,0,2025-12-29 20:53:00,False,RB,4.4165546922162196e+18,1,,,2025-12-29 20:53:00,2025-12-29 20:53:00,4416554692216219451-2512292053-1,2025-12,Regional,20.883333333333333,29,-5,False,0,,2025-12-29,20,53,0,False,1253,-0.7283709698824009,0.6851829903263584,False,True,departure_only,,0.0,
S S5,Dortmund Hbf,2,2025-12-29 20:54:00,False,S,,5,2025-12-29 20:52:00,2025-12-29 20:54:00,,,-977026409874847628-2512292036-5,2025-12,S-Bahn,20.9,29,-5,True,2,0.6931471805599453,2025-12-29,20,54,0,False,1254,-0.7253743710122879,0.6883545756937537,True,False,arrival_only,2.0,,True
ERB RB59,Dortmund Hbf,0,2025-12-29 20:56:00,True,ERB,,12,2025-12-29 20:56:00,2025-12-29 20:56:00,,,-1603107119859022871-2512292006-12,2025-12,Regional,20.933333333333334,29,-5,False,0,,2025-12-29,20,56,0,False,1256,-0.7193398003386512,0.6946583704589973,True,False,arrival_only,0.0,,True
S S5,Witten Hbf,0,2025-12-29 21:00:00,False,S,,1,,,2025-12-29 21:00:00,2025-12-29 21:00:00,-5696606339935812688-2512292100-1,2025-12,S-Bahn,21.0,29,-5,False,0,,2025-12-29,21,0,0,False,1260,-0.7071067811865477,0.7071067811865474,False,True,departure_only,,0.0,
ERB RE3,Dortmund Hbf,5,2025-12-29 21:01:00,False,ERB,4.723925427283988e+18,11,2025-12-29 20:56:00,2025-12-29 21:01:00,,,4723925427283988520-2512291946-11,2025-12,Regional,21.016666666666666,29,-5,True,5,1.6094379124341003,2025-12-29,21,1,0,False,1261,-0.7040147244559687,0.7101853756232851,True,False,arrival_only,5.0,,True
ERB RB59,Soest,0,2025-12-29 21:03:00,True,ERB,5.1646174837722784e+17,1,,,2025-12-29 21:03:00,2025-12-29 21:03:00,516461748377227866-2512292103-1,2025-12,Regional,21.05,29,-5,False,0,,2025-12-29,21,3,0,False,1263,-0.6977904598416802,0.7163019434246541,False,True,departure_only,,0.0,
ERB RE3,Düsseldorf Hbf,0,2025-12-29 21:03:00,False,ERB,7.947320543636186e+18,7,2025-12-29 20:58:00,2025-12-29 20:59:00,2025-12-29 21:03:00,2025-12-29 21:03:00,7947320543636186393-2512292030-7,2025-12,Regional,21.05,29,-5,False,0,,2025-12-29,21,3,0,False,1263,-0.6977904598416802,0.7163019434246541,True,True,both,1.0,0.0,True
RB RB51,Dortmund Hbf,1,2025-12-29 21:07:00,False,RB,,20,2025-12-29 21:06:00,2025-12-29 21:07:00,,,-2647418605895449248-2512291903-20,2025-12,Regional,21.116666666666667,29,-5,True,1,0.0,2025-12-29,21,7,0,False,1267,-0.6851829903263594,0.7283709698824,True,False,arrival_only,1.0,,True
S S2,Dortmund Hbf,0,2025-12-29 21:13:00,False,S,8.634841075307311e+18,11,2025-12-29 21:13:00,2025-12-29 21:13:00,,,8634841075307311040-2512292033-11,2025-12,S-Bahn,21.216666666666665,29,-5,False,0,,2025-12-29,21,13,0,False,1273,-0.6658816660008344,0.7460573750616993,True,False,arrival_only,0.0,,True
ICE 844,Köln Hbf,1,2025-12-29 21:14:00,False,ICE,4.251988685605863e+18,7,2025-12-29 21:10:00,2025-12-29 21:12:00,2025-12-29 21:13:00,2025-12-29 21:14:00,4251988685605862791-2512291732-7,2025-12,HighSpeed,21.23333333333333,29,-5,True,1,0.0,2025-12-29,21,14,0,False,1274,-0.6626200482157372,0.7489557207890024,True,True,both,2.0,1.0,True
S S1,Dortmund Hbf,10,2025-12-29 21:17:00,False,S,,39,2025-12-29 21:07:00,2025-12-29 21:17:00,,,-4370342990839022853-2512291913-39,2025-12,S-Bahn,21.28333333333333,29,-5,True,10,2.302585092994046,2025-12-29,21,17,0,False,1277,-0.6527597524627228,0.7575649843840493,True,False,arrival_only,10.0,,True
S S2,Essen Hbf,0,2025-12-29 21:18:00,False,S,1.0981318519146141e+18,1,,,2025-12-29 21:18:00,2025-12-29 21:18:00,1098131851914614206-2512292118-1,2025-12,S-Bahn,21.3,29,-5,False,0,,2025-12-29,21,18,0,False,1278,-0.6494480483301834,0.760405965600031,False,True,departure_only,,0.0,
RE RE17,Dortmund Hbf,4,2025-12-29 21:21:00,False,RE,2.6301908768153933e+18,11,2025-12-29 21:17:00,2025-12-29 21:21:00,,,2630190876815393328-2512291957-11,2025-12,Regional,21.35,29,-5,True,4,1.3862943611198906,2025-12-29,21,21,0,False,1281,-0.6394390019805846,0.7688418320734597,True,False,arrival_only,4.0,,True
RB RB43,Dortmund Hbf,1,2025-12-29 21:22:00,False,RB,,17,2025-12-29 21:21:00,2025-12-29 21:22:00,,,-2282360737034766347-2512292007-17,2025-12,Regional,21.366666666666667,29,-5,True,1,0.0,2025-12-29,21,22,0,False,1282,-0.6360782202777646,0.7716245833877194,True,False,arrival_only,1.0,,True
S S1,Solingen Hbf,0,2025-12-29 21:23:00,False,S,,1,,,2025-12-29 21:23:00,2025-12-29 21:23:00,-3373900477365025402-2512292123-1,2025-12,S-Bahn,21.383333333333333,29,-5,False,0,,2025-12-29,21,23,0,False,1283,-0.6327053285625163,0.7743926440821854,False,True,departure_only,,0.0,
RB RB53,Iserlohn,1,2025-12-29 21:24:00,False,RB,,1,,,2025-12-29 21:23:00,2025-12-29 21:24:00,-9081316067339656386-2512292123-1,2025-12,Regional,21.4,29,-5,True,1,0.0,2025-12-29,21,24,0,False,1284,-0.6293203910498378,0.7771459614569706,False,True,departure_only,,1.0,
RE RE57,Bigge,1,2025-12-29 21:24:00,False,RE,4.542750070960077e+18,1,,,2025-12-29 21:23:00,2025-12-29 21:24:00,4542750070960076824-2512292123-1,2025-12,Regional,21.4,29,-5,True,1,0.0,2025-12-29,21,24,0,False,1284,-0.6293203910498378,0.7771459614569706,False,True,departure_only,,1.0,
RB RB52,Dortmund Hbf,1,2025-12-29 21:24:00,False,RB,,15,2025-12-29 21:23:00,2025-12-29 21:24:00,,,-968640645875415488-2512292003-15,2025-12,Regional,21.4,29,-5,True,1,0.0,2025-12-29,21,24,0,False,1284,-0.6293203910498378,0.7771459614569706,True,False,arrival_only,1.0,,True
S S5,Dortmund Hbf,7,2025-12-29 21:29:00,True,S,2.1840499332024484e+18,8,2025-12-29 21:22:00,2025-12-29 21:29:00,,,2184049933202448469-2512292051-8,2025-12,S-Bahn,21.48333333333333,29,-5,True,7,1.9459101490553132,2025-12-29,21,29,0,False,1289,-0.6122172800344493,0.7906895737438433,True,False,arrival_only,7.0,,True
ERB RB50,Dortmund Hbf,3,2025-12-29 21:29:00,False,ERB,9.003425893994424e+18,11,2025-12-29 21:26:00,2025-12-29 21:29:00,,,9003425893994424735-2512292034-11,2025-12,Regional,21.48333333333333,29,-5,True,3,1.0986122886681098,2025-12-29,21,29,0,False,1289,-0.6122172800344493,0.7906895737438433,True,False,arrival_only,3.0,,True
S S5,Hagen Hbf,0,2025-12-29 21:30:00,True,S,6.744455897603606e+18,1,,,2025-12-29 21:30:00,2025-12-29 21:30:00,6744455897603605293-2512292130-1,2025-12,S-Bahn,21.5,29,-5,False,0,,2025-12-29,21,30,0,False,1290,-0.6087614290087209,0.7933533402912349,False,True,departure_only,,0.0,
RB RB32,Dortmund Hbf,5,2025-12-29 21:31:00,False,RB,3.647811556346722e+18,12,2025-12-29 21:26:00,2025-12-29 21:31:00,,,3647811556346721539-2512292034-12,2025-12,Regional,21.516666666666666,29,-5,True,5,1.6094379124341003,2025-12-29,21,31,0,False,1291,-0.6052939880428949,0.7960020025346216,True,False,arrival_only,5.0,,True
ICE 620,Dortmund Hbf,6,2025-12-29 21:33:00,False,ICE,,13,2025-12-29 21:27:00,2025-12-29 21:33:00,,,-1188267942167451229-2512291554-13,2025-12,HighSpeed,21.55,29,-5,True,6,1.791759469228055,2025-12-29,21,33,0,False,1293,-0.5983246005706586,0.801253812691061,True,False,arrival_only,6.0,,True
RB RB43,Dorsten,0,2025-12-29 21:34:00,False,RB,8.337001523126585e+18,1,,,2025-12-29 21:34:00,2025-12-29 21:34:00,8337001523126585842-2512292134-1,2025-12,Regional,21.566666666666663,29,-5,False,0,,2025-12-29,21,34,0,False,1294,-0.5948227867513417,0.803856860617217,False,True,departure_only,,0.0,
RB RB53,Dortmund Hbf,0,2025-12-29 21:36:00,False,RB,,10,2025-12-29 21:36:00,2025-12-29 21:36:00,,,-4203558604039423553-2512292050-10,2025-12,Regional,21.6,29,-5,False,0,,2025-12-29,21,36,0,False,1296,-0.5877852522924734,0.8090169943749473,True,False,arrival_only,0.0,,True
ERB RB50,Münster(Westf)Hbf,1,2025-12-29 21:36:00,False,ERB,1.6023430018904522e+18,1,,,2025-12-29 21:35:00,2025-12-29 21:36:00,1602343001890452186-2512292135-1,2025-12,Regional,21.6,29,-5,True,1,0.0,2025-12-29,21,36,0,False,1296,-0.5877852522924734,0.8090169943749473,False,True,departure_only,,1.0,
IC 2444,Dortmund Hbf,5,2025-12-29 21:37:00,False,IC,4.804116960335233e+18,16,2025-12-29 21:32:00,2025-12-29 21:37:00,,,4804116960335233530-2512291522-16,2025-12,HighSpeed,21.616666666666667,29,-5,True,5,1.6094379124341003,2025-12-29,21,37,0,False,1297,-0.5842496656374341,0.8115739819650125,True,False,arrival_only,5.0,,True
RB RB32,Duisburg Hbf,4,2025-12-29 21:37:00,False,RB,1.8535608487458301e+18,1,,,2025-12-29 21:33:00,2025-12-29 21:37:00,1853560848745830173-2512292133-1,2025-12,Regional,21.616666666666667,29,-5,True,4,1.3862943611198906,2025-12-29,21,37,0,False,1297,-0.5842496656374341,0.8115739819650125,False,True,departure_only,,4.0,
RB RB52,Lüdenscheid,0,2025-12-29 21:37:00,False,RB,,1,,,2025-12-29 21:37:00,2025-12-29 21:37:00,-8882959307950949122-2512292137-1,2025-12,Regional,21.616666666666667,29,-5,False,0,,2025-12-29,21,37,0,False,1297,-0.5842496656374341,0.8115739819650125,False,True,departure_only,,0.0,
IC 2224,Dortmund Hbf,42,2025-12-29 21:38:00,False,IC,,16,2025-12-29 20:56:00,2025-12-29 21:38:00,,,-5888736089639508299-2512291725-16,2025-12,HighSpeed,21.633333333333333,29,-5,True,42,3.7376696182833684,2025-12-29,21,38,0,False,1298,-0.5807029557109397,0.8141155183563193,True,False,arrival_only,42.0,,True
RE IC34,Dortmund Hbf,42,2025-12-29 21:38:00,False,RE,,12,2025-12-29 20:56:00,2025-12-29 21:38:00,,,-8440866711270974957-2512291836-12,2025-12,Regional,21.633333333333333,29,-5,True,42,3.7376696182833684,2025-12-29,21,38,0,False,1298,-0.5807029557109397,0.8141155183563193,True,False,arrival_only,42.0,,True
ICE 514,Hamburg-Altona,16,2025-12-29 21:41:00,False,ICE,,10,2025-12-29 21:18:00,2025-12-29 21:38:00,2025-12-29 21:25:00,2025-12-29 21:41:00,-5040855886902453859-2512291528-10,2025-12,HighSpeed,21.683333333333334,29,-5,True,16,2.772588722239781,2025-12-29,21,41,0,False,1301,-0.5699967625963036,0.8216469379421633,True,True,both,20.0,16.0,False
S S1,Dortmund Hbf,5,2025-12-29 21:42:00,False,S,,39,2025-12-29 21:37:00,2025-12-29 21:42:00,,,-8827763109221823443-2512291943-39,2025-12,S-Bahn,21.7,29,-5,True,5,1.6094379124341003,2025-12-29,21,42,0,False,1302,-0.5664062369248329,0.8241261886220156,True,False,arrival_only,5.0,,True
EST,Dortmund Hbf,62,2025-12-29 21:43:00,False,EST,,9,2025-12-29 20:41:00,2025-12-29 21:43:00,,,-4333696456935876282-2512291555-9,2025-12,S-Bahn,21.716666666666665,29,-5,True,62,4.127134385045092,2025-12-29,21,43,0,False,1303,-0.5628049276950688,0.8265897491271884,True,False,arrival_only,62.0,,True
S S2,Dortmund Hbf,5,2025-12-29 21:48:00,False,S,7.763279067783557e+18,14,2025-12-29 21:43:00,2025-12-29 21:48:00,,,7763279067783556806-2512292053-14,2025-12,S-Bahn,21.8,29,-5,True,5,1.6094379124341003,2025-12-29,21,48,0,False,1308,-0.544639035015027,0.838670567945424,True,False,arrival_only,5.0,,True
S S2,Recklinghausen Hbf,3,2025-12-29 21:51:00,False,S,3.629160826480912e+18,1,,,2025-12-29 21:48:00,2025-12-29 21:51:00,3629160826480911816-2512292148-1,2025-12,S-Bahn,21.85,29,-5,True,3,1.0986122886681098,2025-12-29,21,51,0,False,1311,-0.5336145159156106,0.8457278217039738,False,True,departure_only,,3.0,
S S1,Solingen Hbf,0,2025-12-29 21:53:00,False,S,,1,,,2025-12-29 21:53:00,2025-12-29 21:53:00,-4838894204337795637-2512292153-1,2025-12,S-Bahn,21.883333333333333,29,-5,False,0,,2025-12-29,21,53,0,False,1313,-0.5262139236518699,0.8503522249955626,False,True,departure_only,,0.0,
RB RB51,Coesfeld(Westf),1,2025-12-29 21:54:00,False,RB,3.319109998340934e+18,1,,,2025-12-29 21:53:00,2025-12-29 21:54:00,3319109998340933917-2512292153-1,2025-12,Regional,21.9,29,-5,True,1,0.0,2025-12-29,21,54,0,False,1314,-0.5224985647159495,0.8526401643540918,False,True,departure_only,,1.0,
ERB RB59,Dortmund Hbf,0,2025-12-29 21:56:00,False,ERB,3.4404376071301873e+18,12,2025-12-29 21:56:00,2025-12-29 21:56:00,,,3440437607130187263-2512292106-12,2025-12,Regional,21.933333333333334,29,-5,False,0,,2025-12-29,21,56,0,False,1316,-0.5150380749100537,0.8571673007021126,True,False,arrival_only,0.0,,True
ERB RE3,Dortmund Hbf,1,2025-12-29 21:57:00,False,ERB,,11,2025-12-29 21:56:00,2025-12-29 21:57:00,,,-520862572583273792-2512292046-11,2025-12,Regional,21.95,29,-5,True,1,0.0,2025-12-29,21,57,0,False,1317,-0.5112930860770526,0.8594064115014524,True,False,arrival_only,1.0,,True
S S5,Dortmund Hbf,5,2025-12-29 21:57:00,False,S,2.3288309703141126e+17,5,2025-12-29 21:52:00,2025-12-29 21:57:00,,,232883097031411274-2512292136-5,2025-12,S-Bahn,21.95,29,-5,True,5,1.6094379124341003,2025-12-29,21,57,0,False,1317,-0.5112930860770526,0.8594064115014524,True,False,arrival_only,5.0,,True
RE RE34,Siegen Hbf,0,2025-12-29 22:00:00,False,RE,1.9596669439676447e+18,1,,,2025-12-29 22:00:00,2025-12-29 22:00:00,1959666943967644709-2512292200-1,2025-12,Regional,22.0,29,-5,False,0,,2025-12-29,22,0,0,False,1320,-0.5000000000000004,0.8660254037844384,False,True,departure_only,,0.0,
S S5,Witten Hbf,1,2025-12-29 22:01:00,False,S,,1,,,2025-12-29 22:00:00,2025-12-29 22:01:00,-7337648469504935058-2512292200-1,2025-12,S-Bahn,22.016666666666666,29,-5,True,1,0.0,2025-12-29,22,1,0,False,1321,-0.49621650367520814,0.8681988144891424,False,True,departure_only,,1.0,
ICE 912,Dortmund Hbf,14,2025-12-29 22:02:00,False,ICE,,12,2025-12-29 21:48:00,2025-12-29 22:02:00,,,-977669644680017628-2512291620-12,2025-12,HighSpeed,22.03333333333333,29,-5,True,14,2.6390573296152584,2025-12-29,22,2,0,False,1322,-0.4924235601034665,0.8703556959399,True,False,arrival_only,14.0,,True
