obs_id,pareto_shape
927,-0.05719876127855294
928,-0.11650217636199617
929,-0.13586711425507927
930,-0.05118826538381085
931,0.06535445452231274
932,-0.002915400447779735
933,-0.017656016175839163
934,-0.1175204006921699
935,-0.14474087067337812
936,-0.127051496578126
937,-0.16470842874140607
938,-0.04944637317716364
939,-0.03701757236327896
940,-0.054932797683024004
941,-0.05666294630583179
942,-0.05526491216054979
943,-0.04878780308779999
944,-0.09056230557112101
945,-0.06016446521798046
946,-0.046007952805475406
947,-0.08971037228526174
948,-0.09032826816252724
949,-0.11236835429346463
950,-0.08312622969627433
951,-0.15961620686623654
952,-0.09071670207288017
953,-0.14659864617987306
954,0.0250152042334317
955,-0.05043599327362474
956,0.05527815181419731
957,-0.09700367492377805
958,-0.09700367492377805
959,-0.14100392502106304
960,0.01427502533756691
961,-0.09715327653491249
962,-0.07147736210017779
963,0.0017342269463663984
964,-0.05758312088727697
965,-0.14252531355441103
966,-0.041347770559470774
967,-0.11900077690490928
968,-0.0025772332439310272
969,-0.04039654594351504
970,-0.1304771434703613
971,-0.11471368362154788
972,-0.010726672114401202
973,-0.0779574608385968
974,-0.14582892886173582
975,-0.07240742209523524
976,-0.12212027527333492
977,-0.05328208931331885
978,-0.05096730400184751
979,-0.08675991727462402
980,-0.12432990617837243
981,0.006402141433365988
982,-0.038225932147445886
983,-0.11770656660135606
984,-0.08521960846201714
985,-0.10528032883856317
986,-0.04623016420789098
987,-0.04299347494450004
988,-0.042218822103557464
989,-0.15897282607901442
990,-0.11997701450249396
991,-0.11586938709810506
992,-0.12317905203954074
993,-0.08345314290441101
994,-0.049890740153867366
995,-0.03488229962831146
996,-0.07997292978636537
997,-0.038172536061635495
998,-0.05920804458185572
999,-0.15104795741887983
1000,-0.02781206691327692
1001,-0.027303982219674807
1002,-0.08103754521709501
1003,-0.09001149111145844
1004,-0.10375083119450386
1005,-0.08318590446413629
1006,-0.027815028768189653
