obs,pareto_shape
877,-0.002779968802708067
878,-0.002779968802708067
879,-0.002779968802708067
880,-0.04569765039537959
881,0.0552247528950699
882,0.08061493846985393
883,-0.045209326876231484
884,-0.044214739439465044
885,-0.08415158310092545
886,-0.02069028015358872
887,0.08257040154999747
888,-0.04496947663246298
889,-0.15293196369699116
890,0.07836031400696347
891,-0.07086167545344313
892,-0.08457657785977418
893,-0.09503913560347708
894,-0.03321482363684641
895,-0.03848640540405677
896,-0.046184530097086306
897,-0.05175991459927502
898,-0.06993854788942187
899,-0.03826748070554959
900,-0.0647053690967663
901,-0.03854109895921658
902,0.026280829691347176
903,-0.06160543366974093
904,0.024430792064362453
905,0.061816507725967036
906,0.08058113072619028
907,-0.057904810262379154
908,0.04187283827204713
909,-0.06175652499209237
910,-0.061716172569132435
911,-0.09011712928106105
912,-0.06062199839053983
913,-0.062053357560015523
914,-0.0886748020600509
915,-0.08780596433366339
916,-0.05976815594966957
917,-0.09877360584304798
918,-0.04609774320793513
919,-0.06690133627022762
920,-0.022338062344800853
921,-0.06263692334356556
922,0.02107624809692932
923,-0.09756701044039304
924,-0.08613807547752021
925,-0.06304771990317291
926,-0.06099215940583764
927,-0.029831505901965445
928,-0.05345381204395897
929,-0.055704442785503336
930,-0.09443089521134729
931,-0.09011506649967553
932,-0.050677244062316086
933,-0.09912409695066739
934,-0.0672907357643792
935,-0.05926769589352158
936,-0.06680431578560285
937,-0.13926424097527232
938,-0.07035482604509007
939,-0.05982064032023773
940,-0.028541678903400584
941,-0.07791340857061249
942,-0.07272811648782934
943,-0.07470037930354352
944,-0.016951150810395294
945,-0.13091529231325966
946,-0.03258881665514854
947,-0.029354337981745138
948,-0.13502393699482765
949,-0.05463240394468294
950,-0.0582805575252033
951,-0.13047087273966984
952,-0.012579106208025354
953,-0.06336287548461329
954,-0.13067714835424585
955,-0.13263454991862275
956,-0.06888498911668985
957,-0.08390253704645032
958,-0.01191905889065895
959,-0.03613844234761828
960,-0.0438253739068661
961,-0.01963669684423297
962,-0.06858205785293274
963,-0.08006484901722923
964,-0.026482487674792644
965,-0.14605101538373547
966,-0.024556473743144777
967,-0.06795897814773605
968,-0.0246450338923358
969,-0.014112928974702186
970,0.011992903404536055
971,-0.00958867148433345
972,-0.00958867148433345
973,-0.1466342119110876
974,-0.03454946103624015
975,-0.06495046555931733
976,-0.024542041337789772
977,-0.05527637282067995
978,-0.010661542453251818
979,-0.1476507610742148
980,-0.14728417582836206
981,-0.020043461763454628
982,-0.14540121135458564
983,-0.010029989185647906
984,-0.049138402326329295
985,-0.016254604224981165
986,-0.14317720268317027
987,-0.1427651131455556
988,-0.09097426571070028
989,-0.016202668490268548
990,-0.05230073809960621
991,0.010780583459367655
992,-0.06580069546650343
993,-0.13972927744895797
994,0.015751906798668867
995,-0.13933684434846458
996,-0.01574160120467571
997,-0.10248973641604787
998,-0.02102278356419375
999,-0.06610323838467685
1000,-0.05299984095156691
1001,-0.01452971658477299
1002,-0.06022604656815402
1003,0.018170117036932804
1004,0.0011003526087550338
1005,0.0023820260961224136
1006,-0.02389641965143145
1007,-0.059451504743007706
1008,-0.13236410831929799
1009,-0.021255004490551312
1010,-0.06899992969116195
1011,0.007107348190569587
1012,0.010891462508093723
1013,-0.13253400810437804
1014,-0.06167456116591345
1015,-0.10929871308758084
1016,-0.13458300236635873
1017,-0.04838416826501852
1018,-0.060087403987425916
1019,-0.004315223733002573
1020,-0.004315223733002573
1021,-0.007978078315988965
1022,-0.008082666110702933
1023,-0.12628536659694706
1024,-0.018775509760793768
1025,-0.048415294822605266
1026,-0.12337166019639043
1027,-0.002100864566077137
1028,-0.018995341797038275
1029,-0.12330946295358249
1030,-0.017298638009922405
1031,-0.10122031534483052
1032,-0.005175802872110098
1033,-0.06467281226527088
1034,-0.1138882323005817
1035,-0.1266883039432364
1036,-0.009978622402292702
1037,0.006469265881814688
1038,0.009123839440215517
1039,0.006501858472215363
1040,-0.12797390198041672
1041,-0.0935606826573263
1042,-0.12018372199688994
1043,-0.021963745753496734
1044,-0.04143952366921157
1045,-0.01902348976399979
1046,-0.07708820622117503
